597|Machida x Seoul |futebol|2_resultados|106|2.5|50.0|Menos de 2,5|0|34|1.763|71.25|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|121.25|3.75|executada|casa1|1758026765251|1
598|Buriram x Johor DT|futebol|2_resultados|30|2.6|50.0|Menos de 2,5|0|34|1.826|71.2|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|121.2|8.8112|executada|casa2|1758026814211|1
599|Buriram x Johor DT|futebol|2_resultados|77|2.6|50.0|Menos de 2,5|0|34|1.826|71.2|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|121.2|8.8112|executada|casa2|1758026832650|1
600|Buriram x Johor DT|futebol|2_resultados|100|2.6|50.0|Menos de 2,5|0|34|1.826|71.2|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|121.2|8.8112|executada|casa2|1758026845861|1
601|Buriram x Johor DT|futebol|2_resultados|106|2.6|50.0|Menos de 2,5|0|34|1.826|71.2|Mais de 2m5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|121.2|8.8112|executada|casa2|1758026862278|1
602|Arsenal x bilbal|futebol|3_resultados|93|1.76|99.0|Arsenal|0|27|3.5|50.0|Empate|0|86|5.2|33.0|BIlbal|0||0.0|0.0||0||0.0|0.0||0|182.0|-7.75999999999999|executada|casa1|1758027969834|1
603|Lanzhot X Viktoria Plzen|futebol|2_resultados|59|4.9|200.0|a|0|10|1.28|765.0|B|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|965.0|14.2000000000001|executada|casa2|1758036288404|1
604|Reichenau X Wolfsberger |futebol|2_resultados|30|4.2|50.0|Menos de 2,5|0|34|1.34|156.5|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|206.5|3.21000000000001|executada|casa2|1758036909033|1
605|Reichenau X Wolfsberger |futebol|2_resultados|77|4.2|50.0|Menos de 2,5|0|34|1.34|156.5|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|206.5|3.21000000000001|executada|casa2|1758038077753|1
606|Reichenau X Wolfsberger |futebol|2_resultados|100|4.2|50.0|Menos de 2,5|0|34|1.34|156.5|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|206.5|3.21000000000001|executada|casa2|1758038208379|1
607|Reichenau X Wolfsberger |futebol|2_resultados|106|4.2|50.0|Menos de 2,5|0|34|1.34|156.5|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|206.5|3.21000000000001|executada|casa2|1758038234415|1
608|Arsenal x Bilbao|futebol|2_resultados|30|3.6|50.0|Menos de 1,5|0|34|1.477|127.25|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|177.25|10.69825|executada|casa2|1758042739541|1
609|Arsenal x Bilbao|futebol|2_resultados|77|3.6|50.0|Menos de 1,5|0|34|1.477|127.25|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|177.25|10.69825|executada|casa2|1758042756212|1
610|Arsenal x Bilbao|futebol|2_resultados|100|3.6|50.0|Menos de 1,5|0|34|1.477|127.25|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|177.25|10.69825|executada|casa2|1758042774045|1
611|Arsenal x Bilbao|futebol|2_resultados|106|3.6|50.0|Menos de 1,5|0|34|1.477|127.25|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|177.25|10.69825|executada|casa2|1758042788127|1
612|Tottenham Hotspur x Villarreal|futebol|2_resultados|30|2.6|50.0|Menos de 2,5|0|34|1.77|73.5|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|123.5|6.5|executada|casa1|1758059302918|1
613|Tottenham Hotspur x Villarreal|futebol|2_resultados|77|2.6|50.0|Menos de 2,5|0|34|1.77|73.5|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|123.5|6.5|executada|casa1|1758059319703|1
614|Tottenham Hotspur x Villarreal|futebol|2_resultados|100|2.6|50.0|Menos de 2,5|0|34|1.77|73.5|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|123.5|6.5|executada|casa1|1758059334210|1
615|Tottenham Hotspur x Villarreal|futebol|2_resultados|106|2.6|50.0|Menos de 2,5|0|34|1.77|73.5|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|123.5|6.5|executada|casa1|1758059355800|1
616|Velez Sarsfield x Racing Club|futebol|2_resultados|30|2.7|50.0|Menos de 1,5|0|34|1.688|80.0|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|130.0|5.0|executada|casa1|1758059608644|1
617|Velez Sarsfield x Racing Club|futebol|2_resultados|77|2.7|50.0|Menos de 2,5|0|34|1.688|80.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|130.0|5.0|executada|casa1|1758059635920|1
618|Velez Sarsfield x Racing Club|futebol|2_resultados|100|2.7|50.0|Menos de 1,5|0|34|1.688|80.0|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|130.0|5.0|executada|casa1|1758059657843|1
619|Velez Sarsfield x Racing Club|futebol|2_resultados|106|2.7|50.0|Menos de 1,5|0|34|1.688|80.0|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|130.0|5.0|executada|casa1|1758059680906|1
620|Inter Miami CF x  Seattle Sounders FC |futebol|2_resultados|30|3.4|50.0|Menos de 2,5|0|34|1.502|110.0|mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|160.0|5.22|executada|casa2|1758071658326|1
621|Inter Miami CF x  Seattle Sounders FC |futebol|2_resultados|100|3.4|50.0|Menos de 2,5|0|34|1.502|110.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|160.0|5.22|executada|casa2|1758071824510|1
622|Inter Miami CF x  Seattle Sounders FC |futebol|2_resultados|59|0.0|0.0|a|0|34|1.502|220.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|220.0|110.44|executada|casa2|1758071841865|1
623|Lanus x Fluminense|futebol|2_resultados|30|2.4|50.0|Menos de 1,5|0|34|1.897|63.27|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|113.27|6.72999999999999|executada|casa1|1758072156442|1
624|Lanus x Fluminense|futebol|2_resultados|77|2.4|50.0|Menos de 1,5|0|34|1.897|63.27|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|113.27|6.72999999999999|executada|casa1|1758072207504|1
625|Lanus x Fluminense|futebol|2_resultados|100|2.4|50.0|Menos de 1,5|0|34|1.897|63.27|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|113.27|6.72999999999999|executada|casa1|1758072295143|1
626|Lanus x Fluminense|futebol|2_resultados|106|2.4|50.0|Menos de 1,5|0|34|1.897|63.27|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|113.27|6.72999999999999|executada|casa1|1758072330424|1
627|Vancouver Whitecaps x Forge|futebol|2_resultados|30|4.0|50.0|Menos de 2,5|0|34|1.445|138.39|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|188.39|11.58355|executada|casa2|1758075885560|1
628|Vancouver Whitecaps x Forge|futebol|2_resultados|77|4.0|50.0|Menos de 2,5|0|34|1.445|138.39|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|188.39|11.58355|executada|casa2|1758075904809|1
629|Vancouver Whitecaps x Forge|futebol|2_resultados|100|4.0|50.0|Menos de 2,5|0|34|1.445|138.39|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|188.39|11.58355|executada|casa2|1758075929859|1
630|Vancouver Whitecaps x Forge|futebol|2_resultados|106|4.0|50.0|Menos de 2,5|0|34|1.445|138.39|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|188.39|11.58355|executada|casa2|1758075943773|1
631|Gamba Osaka X Eastern SC|futebol|2_resultados|30|3.3|50.0|Menos de 2,5|0|16|1.622|101.75|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|151.75|13.2885|executada|casa2|1758082344122|1
632|Gamba Osaka X Eastern SC|futebol|2_resultados|77|3.3|50.0|Menos de 2,5|0|16|1.622|101.75|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|151.75|13.2885|executada|casa2|1758082411562|1
633|Gamba Osaka X Eastern SC|futebol|2_resultados|100|3.3|50.0|Menos de 2,5|0|16|1.622|101.75|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|151.75|13.2885|executada|casa2|1758082438695|1
634|Gamba Osaka X Eastern SC|futebol|2_resultados|106|3.3|50.0|Menos de 2,5|0|16|1.622|101.75|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|151.75|13.2885|executada|casa2|1758082455761|1
635|Ulsan Hyundai x Chengdu Rongcheng|futebol|2_resultados|30|3.0|50.0|Menos de 2,5|0|34|1.667|90.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|140.0|10.03|executada|casa2|1758082537474|1
636|Ulsan Hyundai x Chengdu Rongcheng|futebol|2_resultados|77|3.0|50.0|Menos de 2,5|0|34|1.667|90.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|140.0|10.03|executada|casa2|1758082560078|1
637|Ulsan Hyundai x Chengdu Rongcheng|futebol|2_resultados|100|3.0|50.0|Menos de 2,5|0|34|1.667|90.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|140.0|10.03|executada|casa2|1758082576286|1
638|Ulsan Hyundai x Chengdu Rongcheng|futebol|2_resultados|106|3.0|50.0|Menos de 2,5|0|34|1.667|90.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|140.0|10.03|executada|casa2|1758082596260|1
639|Ulsan Hyundai FC x Chengdu Better City|futebol|2_resultados|68|3.0|50.0|Menos de 2,5|0|34|1.663|90.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|140.0|9.67000000000002|executada|casa2|1758085500859|1
640|Gamba Osaka  x Eastern SC|futebol|2_resultados|68|3.3|50.0|Menos de 3,5|0|16|1.54|107.0|Mais de 3,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|157.0|7.78|executada|casa2|1758085954637|1
641|Goa FC x Al Zawraa|futebol|2_resultados|30|2.3|50.0|Menos de 2,5|0|34|1.936|59.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|109.8|5.19999999999999|executada|casa1|1758116774164|1
642|Goa FC x Al Zawraa|futebol|2_resultados|68|2.3|50.0|Menos de 2,5|0|34|1.936|59.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|109.8|5.19999999999999|executada|casa1|1758116800338|1
643|Goa FC x Al Zawraa|futebol|2_resultados|77|2.3|50.0|Menos de 2,5|0|34|1.936|59.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|109.8|5.19999999999999|executada|casa1|1758116820842|1
644|Goa FC x Al Zawraa|futebol|2_resultados|100|2.3|50.0|Menos de 2,5|0|34|1.936|59.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|109.8|5.19999999999999|executada|casa1|1758116836550|1
645|Goa FC x Al Zawraa|futebol|2_resultados|106|2.3|50.0|Menos de 2,5|0|34|1.936|59.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|109.8|5.19999999999999|executada|casa1|1758116852387|1
646|Inter x Ajax|futebol|2_resultados|6|1.694|2773.04|Inter|0|121|2.349|2000.0|Dupla chance Ajax|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|4773.04|-75.5102400000005|executada|casa1|1758142905706|1
647|River x Palmeiras|futebol|2_resultados|30|2.5|50.0|Menos de 1,5|0|34|1.828|68.4|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|118.4|6.63520000000001|executada|casa2|1758153683627|1
648|River x Palmeiras|futebol|2_resultados|68|2.5|50.0|Menos de 1,5|0|34|1.828|68.4|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|118.4|6.63520000000001|executada|casa2|1758153726407|1
649|River x Palmeiras|futebol|2_resultados|77|2.5|50.0|Menos de 1,5|0|34|1.828|68.4|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|118.4|6.63520000000001|executada|casa2|1758153744966|1
650|River x Palmeiras|futebol|2_resultados|100|2.5|50.0|Menos de 1,5|0|34|1.828|68.4|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|118.4|6.63520000000001|executada|casa2|1758153763028|1
651|River x Palmeiras|futebol|2_resultados|106|2.5|50.0|Menos de 1,5|0|34|1.828|68.4|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|118.4|6.63520000000001|executada|casa2|1758153776904|1
652|River x Palmeiras|futebol|2_resultados|110|2.85|50.0|Ambas marcam|0|34|1.547|92.0|Não marcam|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|142.0|0.5|executada|casa1|1758153819414|1
653|Real Salt Lake x Los Angeles FC|futebol|2_resultados|30|2.9|50.0|Menos de 2,5|0|34|1.694|85.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|135.8|9.54519999999997|executada|casa2|1758159608068|1
654|Real Salt Lake x Los Angeles FC|futebol|2_resultados|68|2.9|50.0|Menos de 2,5|0|34|1.694|85.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|135.8|9.54519999999997|executada|casa2|1758159763567|1
655|Real Salt Lake x Los Angeles FC|futebol|2_resultados|77|2.9|50.0|Menos de 2,5|0|34|1.694|85.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|135.8|9.54519999999997|executada|casa2|1758159779058|1
656|Real Salt Lake x Los Angeles FC|futebol|2_resultados|100|2.9|50.0|Menos de 2,5|0|34|1.694|85.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|135.8|9.54519999999997|executada|casa2|1758159801966|1
657|Real Salt Lake x Los Angeles FC|futebol|2_resultados|106|2.9|50.0|Menos de 2,5|0|34|1.694|85.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|135.8|9.54519999999997|executada|casa2|1758159818553|1
658|Tai Po x Macarthur|futebol|2_resultados|30|4.7|50.0|Menos de 2,5|0|34|1.39|169.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|219.0|15.91|executada|casa2|1758166677765|1
659|Tai Po x Macarthur|futebol|2_resultados|68|4.7|50.0|Menos de 2,5|0|34|1.39|169.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|219.0|15.91|executada|casa2|1758166705455|1
660|Tai Po x Macarthur|futebol|2_resultados|77|4.7|50.0|Menos de 2,5|0|34|1.39|169.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|219.0|15.91|executada|casa2|1758166910987|1
661|Tai Po x Macarthur|futebol|2_resultados|100|4.7|50.0|Menos de 2,5|0|34|1.39|169.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|219.0|15.91|executada|casa2|1758166934475|1
662|Tai Po x Macarthur|futebol|2_resultados|106|4.7|50.0|Menos de 2,5|0|34|1.39|169.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|219.0|15.91|executada|casa2|1758166948374|1
663|Liepajas FK x riga|futebol|2_resultados|34|1.425|561.0|Mais de 2,5|0|10|3.1|258.0|menos de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|819.0|-19.5749999999999|executada|casa1|1758209875297|1
664|Copenhagen FC x Bayer Leverkusen|futebol|2_resultados|6|2.13|2266.0|Mais de 2,5|0|121|1.848|2612.0|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|4878.0|-51.4200000000001|executada|casa1|1758212653886|1
665|Club Brugge x Monaco|futebol|2_resultados|30|2.9|50.0|Menos de 2,5|0|34|1.635|88.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|138.8|6.38799999999998|executada|casa2|1758213321978|1
666|Club Brugge X Monaco|futebol|2_resultados|68|2.9|50.0|Menos de 2,5|0|34|1.635|88.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|138.8|6.38799999999998|executada|casa2|1758213350225|1
667|Club Brugge x Monaco|futebol|2_resultados|100|2.9|50.0|Menos de 2,5|0|34|1.635|88.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|138.8|6.38799999999998|executada|casa2|1758213370151|1
668|Club Brugge x Monaco|futebol|2_resultados|77|2.9|50.0|Menos de 2,5|0|34|1.635|88.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|138.8|6.38799999999998|executada|casa2|1758213395555|1
669|Club Brugge x Monaco|futebol|2_resultados|106|2.9|50.0|Menos de 2,5|0|34|1.635|88.8|Mais de 2,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|138.8|6.38799999999998|executada|casa2|1758213418210|1
670|Barcelona x Newcastle|futebol|2_resultados|27|2.66|25.0|Empate|1|34|1.335|50.0|Lay empate|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|50.0|16.75|executada|casa2|1758217308026|1
671|LDU Quito X Sao Paulo|futebol|2_resultados|30|2.8|50.0|Menos de 1,5|0|34|1.711|82.4|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|132.4|8.5864|executada|casa2|1758223273738|1
672|LDU Quito X Sao Paulo|futebol|2_resultados|68|2.8|50.0|Menos de 1,5|0|34|1.711|82.4|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|132.4|8.5864|executada|casa2|1758223293558|1
673|LDU Quito X Sao Paulo|futebol|2_resultados|77|2.8|50.0|Menos de 1,5|0|34|1.711|82.4|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|132.4|8.5864|executada|casa2|1758223311562|1
674|LDU Quito X Sao Paulo|futebol|2_resultados|100|2.8|50.0|Menos de 1,5|0|34|1.711|82.4|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|132.4|8.5864|executada|casa2|1758223326106|1
675|LDU Quito X Sao Paulo|futebol|2_resultados|106|2.8|50.0|Menos de 1,5|0|34|1.711|82.4|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|132.4|8.5864|executada|casa2|1758223340165|1
676|Alianza Lima x Universidad de Chile|futebol|2_resultados|30|3.1|50.0|Menos de 1,5|0|34|1.516|102.2|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|152.2|2.8|identificada||1758238556984|1
677|Alianza Lima x Universidad de Chile|futebol|2_resultados|68|3.1|50.0|Menos de 1,5|0|34|1.516|102.2|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|152.2|2.8|identificada||1758238578488|1
678|Alianza Lima x Universidad de Chile|futebol|2_resultados|77|3.1|50.0|Menos de 1,5|0|34|1.516|102.2|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|152.2|2.8|identificada||1758238599489|1
679|Alianza Lima x Universidad de Chile|futebol|2_resultados|100|3.1|50.0|Menos de 1,5|0|34|1.516|102.2|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|152.2|2.8|identificada||1758238619794|1
680|Alianza Lima x Universidad de Chile|futebol|2_resultados|106|3.1|50.0|Menos de 1,5|0|34|1.516|102.2|Mais de 1,5|0||0.0|0.0||0||0.0|0.0||0||0.0|0.0||0|152.2|2.8|identificada||1758238646482|1
